formatted_address,latitude,longitude,google_place_id,input_string,response
Shindagha City Center - Al Fahidi - دبي - United Arab Emirates,25.264223,55.2870533,ChIJKUeygWtDXz4RBsAjXltOFnk,"Shandagha East ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Al Fahidi', 'short_name': 'Al Fahidi', 'types': ['neighborhood', 'political']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['locality', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Shindagha City Center - Al Fahidi - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 25.264223, 'lng': 55.2870533}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.2655719802915, 'lng': 55.28840228029149}, 'southwest': {'lat': 25.26287401970849, 'lng': 55.2857043197085}}}, 'place_id': 'ChIJKUeygWtDXz4RBsAjXltOFnk', 'plus_code': {'compound_code': '777P+MR Dubai - United Arab Emirates', 'global_code': '7HQQ777P+MR'}, 'types': ['electronics_store', 'establishment', 'food', 'grocery_or_supermarket', 'point_of_interest', 'store', 'supermarket']}], 'status': 'OK'}"
Aswaq building - Al Wasl Rd - Al Bada'a - Dubai - United Arab Emirates,25.2143371,55.2589065,ChIJBYIfS11CXz4R6ixC9C7OEPg,"Al Asbaq ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Wasl Road', 'short_name': 'Al Wasl Rd', 'types': ['route']}, {'long_name': ""Al Bada'a"", 'short_name': ""Al Bada'a"", 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': ""Aswaq building - Al Wasl Rd - Al Bada'a - Dubai - United Arab Emirates"", 'geometry': {'location': {'lat': 25.2143371, 'lng': 55.25890649999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.2156860802915, 'lng': 55.26025548029149}, 'southwest': {'lat': 25.2129881197085, 'lng': 55.25755751970849}}}, 'partial_match': True, 'place_id': 'ChIJBYIfS11CXz4R6ixC9C7OEPg', 'plus_code': {'compound_code': '6775+PH Dubai - United Arab Emirates', 'global_code': '7HQQ6775+PH'}, 'types': ['establishment', 'food', 'grocery_or_supermarket', 'point_of_interest', 'store', 'supermarket']}], 'status': 'OK'}"
Al Fahidi - Dubai - United Arab Emirates,25.2640103,55.2886721,ChIJISX55T9DXz4Rez15A9bLb6g,"Al Fahidi ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Fahidi', 'short_name': 'Al Fahidi', 'types': ['neighborhood', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al Fahidi - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2685626, 'lng': 55.30148459999999}, 'southwest': {'lat': 25.2582477, 'lng': 55.2842107}}, 'location': {'lat': 25.2640103, 'lng': 55.28867210000001}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.2685626, 'lng': 55.30148459999999}, 'southwest': {'lat': 25.2582477, 'lng': 55.2842107}}}, 'place_id': 'ChIJISX55T9DXz4Rez15A9bLb6g', 'types': ['neighborhood', 'political']}], 'status': 'OK'}"
Al Raffa - Dubai - United Arab Emirates,25.255758,55.2880874,ChIJu7ZyDhdDXz4R6wfJPDoMXk0,"Al Raffa ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Raffa', 'short_name': 'Al Raffa', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al Raffa - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.260437, 'lng': 55.2967646}, 'southwest': {'lat': 25.2470423, 'lng': 55.28096799999999}}, 'location': {'lat': 25.255758, 'lng': 55.28808739999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.260437, 'lng': 55.2967646}, 'southwest': {'lat': 25.2470423, 'lng': 55.28096799999999}}}, 'place_id': 'ChIJu7ZyDhdDXz4R6wfJPDoMXk0', 'types': ['political', 'sublocality', 'sublocality_level_1']}], 'status': 'OK'}"
Al Souq Al Kabeer - Dubai - United Arab Emirates,25.262408,55.2936155,ChIJUQEswz9DXz4RKDSqlMS1gMI,"Al Suq Al Kabeer ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Souq Al Kabeer', 'short_name': 'Al Souq Al Kabeer', 'types': ['neighborhood', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al Souq Al Kabeer - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2655485, 'lng': 55.30141}, 'southwest': {'lat': 25.2584654, 'lng': 55.2846621}}, 'location': {'lat': 25.262408, 'lng': 55.2936155}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.2655485, 'lng': 55.30141}, 'southwest': {'lat': 25.2584654, 'lng': 55.2846621}}}, 'place_id': 'ChIJUQEswz9DXz4RKDSqlMS1gMI', 'types': ['neighborhood', 'political']}], 'status': 'OK'}"
Al Hamriya - Dubai - United Arab Emirates,25.2601903,55.3046728,ChIJ2-GuozBDXz4RfYGRzIgpiNA,"Al Hamriya ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Hamriya', 'short_name': 'Al Hamriya', 'types': ['neighborhood', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al Hamriya - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2651893, 'lng': 55.3095102}, 'southwest': {'lat': 25.2550983, 'lng': 55.2980518}}, 'location': {'lat': 25.2601903, 'lng': 55.3046728}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.2651893, 'lng': 55.3095102}, 'southwest': {'lat': 25.2550983, 'lng': 55.2980518}}}, 'place_id': 'ChIJ2-GuozBDXz4RfYGRzIgpiNA', 'types': ['neighborhood', 'political']}], 'status': 'OK'}"
Al Satwa - Dubai - United Arab Emirates,25.21937,55.272887,ChIJ25p_LPVCXz4RYYD1HXfHUv0,"Al Satwa ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Satwa', 'short_name': 'Al Satwa', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al Satwa - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2341335, 'lng': 55.2863535}, 'southwest': {'lat': 25.2060982, 'lng': 55.2616495}}, 'location': {'lat': 25.21937, 'lng': 55.272887}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.2341335, 'lng': 55.2863535}, 'southwest': {'lat': 25.2060982, 'lng': 55.2616495}}}, 'place_id': 'ChIJ25p_LPVCXz4RYYD1HXfHUv0', 'types': ['political', 'sublocality', 'sublocality_level_1']}], 'status': 'OK'}"
Nad Al Sheba - Dubai - United Arab Emirates,25.1435458,55.3475331,ChIJ6dKpYH1mXz4RQbaZqBp7hGg,"Nad Al Shiba ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Nad Al Sheba', 'short_name': 'Nad Al Sheba', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Nad Al Sheba - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.1699688, 'lng': 55.3906834}, 'southwest': {'lat': 25.1202718, 'lng': 55.28786419999999}}, 'location': {'lat': 25.1435458, 'lng': 55.3475331}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.1699688, 'lng': 55.3906834}, 'southwest': {'lat': 25.1202718, 'lng': 55.28786419999999}}}, 'place_id': 'ChIJ6dKpYH1mXz4RQbaZqBp7hGg', 'types': ['political', 'sublocality', 'sublocality_level_1']}], 'status': 'OK'}"
Jumeirah - Dubai - United Arab Emirates,25.2016428,55.2452567,ChIJ_xyxUBRCXz4RPlErL42mVPY,"Jumeirah ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Jumeirah', 'short_name': 'Jumeirah', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Jumeirah - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2425956, 'lng': 55.2723475}, 'southwest': {'lat': 25.1700681, 'lng': 55.217256}}, 'location': {'lat': 25.2016428, 'lng': 55.2452567}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.2425956, 'lng': 55.2723475}, 'southwest': {'lat': 25.1700681, 'lng': 55.217256}}}, 'place_id': 'ChIJ_xyxUBRCXz4RPlErL42mVPY', 'types': ['political', 'sublocality', 'sublocality_level_1']}], 'status': 'OK'}"
Umm Suqeim - Dubai - United Arab Emirates,25.1551127,55.2065891,ChIJ7au3KTlqXz4RvVv9tczxk-Q,"Um Suqaim ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Umm Suqeim', 'short_name': 'Umm Suqeim', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Umm Suqeim - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.1768061, 'lng': 55.227126}, 'southwest': {'lat': 25.1278105, 'lng': 55.1869011}}, 'location': {'lat': 25.1551127, 'lng': 55.2065891}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.1768061, 'lng': 55.227126}, 'southwest': {'lat': 25.1278105, 'lng': 55.1869011}}}, 'place_id': 'ChIJ7au3KTlqXz4RvVv9tczxk-Q', 'types': ['political', 'sublocality', 'sublocality_level_1']}], 'status': 'OK'}"
Al QusaisAl Qusais 3 - Dubai - United Arab Emirates,25.2619867,55.3987166,ChIJewYBbtddXz4RIq8f9fO9Iqc,"Al Qusais ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Qusais 3', 'short_name': 'Al Qusais 3', 'types': ['neighborhood', 'political']}, {'long_name': 'Al Qusais', 'short_name': 'Al Qusais', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al QusaisAl Qusais 3 - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2706239, 'lng': 55.4084369}, 'southwest': {'lat': 25.2530987, 'lng': 55.3904592}}, 'location': {'lat': 25.2619867, 'lng': 55.3987166}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.2706239, 'lng': 55.4084369}, 'southwest': {'lat': 25.2530987, 'lng': 55.3904592}}}, 'place_id': 'ChIJewYBbtddXz4RIq8f9fO9Iqc', 'types': ['neighborhood', 'political']}], 'status': 'OK'}"
Hor Al Anz East - Dubai - United Arab Emirates,25.2830909,55.351682,ChIJT_1Aoo5cXz4R36wKDfYA9l8,"Hor Al Anz East ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Hor Al Anz East', 'short_name': 'Hor Al Anz East', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Hor Al Anz East - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2939444, 'lng': 55.359413}, 'southwest': {'lat': 25.2756483, 'lng': 55.343821}}, 'location': {'lat': 25.2830909, 'lng': 55.351682}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.2939444, 'lng': 55.359413}, 'southwest': {'lat': 25.2756483, 'lng': 55.343821}}}, 'place_id': 'ChIJT_1Aoo5cXz4R36wKDfYA9l8', 'types': ['political', 'sublocality', 'sublocality_level_1']}], 'status': 'OK'}"
Nadd Al Hamar - Dubai - United Arab Emirates,25.2004324,55.3862638,ChIJVwSZlj5nXz4RUnPLxdaDXDU,"Nad Al Hamar ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Nadd Al Hamar', 'short_name': 'Nadd Al Hamar', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Nadd Al Hamar - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2162011, 'lng': 55.4025507}, 'southwest': {'lat': 25.1800879, 'lng': 55.3708363}}, 'location': {'lat': 25.2004324, 'lng': 55.3862638}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.2162011, 'lng': 55.4025507}, 'southwest': {'lat': 25.1800879, 'lng': 55.3708363}}}, 'place_id': 'ChIJVwSZlj5nXz4RUnPLxdaDXDU', 'types': ['political', 'sublocality', 'sublocality_level_1']}], 'status': 'OK'}"
MuhaisnahMuhaisnah 3 - Dubai - United Arab Emirates,25.2712259,55.4042518,ChIJa8HS1X9eXz4RNQdllG6rThQ,"Muhaisna ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Muhaisnah 3', 'short_name': 'Muhaisnah 3', 'types': ['neighborhood', 'political']}, {'long_name': 'Muhaisnah', 'short_name': 'Muhaisnah', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'MuhaisnahMuhaisnah 3 - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2805607, 'lng': 55.414324}, 'southwest': {'lat': 25.2647661, 'lng': 55.39647069999999}}, 'location': {'lat': 25.2712259, 'lng': 55.4042518}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.2805607, 'lng': 55.414324}, 'southwest': {'lat': 25.2647661, 'lng': 55.39647069999999}}}, 'place_id': 'ChIJa8HS1X9eXz4RNQdllG6rThQ', 'types': ['neighborhood', 'political']}], 'status': 'OK'}"
Hor Al Anz - Dubai - United Arab Emirates,25.2769983,55.3337049,ChIJeZRZbJVcXz4RTcg6O_XNsM0,"Hor Al Anz ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Hor Al Anz', 'short_name': 'Hor Al Anz', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Hor Al Anz - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2833495, 'lng': 55.3473708}, 'southwest': {'lat': 25.2710889, 'lng': 55.32782959999999}}, 'location': {'lat': 25.2769983, 'lng': 55.3337049}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.2833495, 'lng': 55.3473708}, 'southwest': {'lat': 25.2710889, 'lng': 55.32782959999999}}}, 'place_id': 'ChIJeZRZbJVcXz4RTcg6O_XNsM0', 'types': ['political', 'sublocality', 'sublocality_level_1']}], 'status': 'OK'}"
Al Mamzar - Dubai - United Arab Emirates,25.3058229,55.3447672,ChIJDRT2bnxbXz4Rao6kmuXJScU,"Al Mamzer ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Mamzar', 'short_name': 'Al Mamzar', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al Mamzar - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.327954, 'lng': 55.3634311}, 'southwest': {'lat': 25.2898894, 'lng': 55.3364134}}, 'location': {'lat': 25.3058229, 'lng': 55.3447672}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.327954, 'lng': 55.3634311}, 'southwest': {'lat': 25.2898894, 'lng': 55.3364134}}}, 'place_id': 'ChIJDRT2bnxbXz4Rao6kmuXJScU', 'types': ['political', 'sublocality', 'sublocality_level_1']}], 'status': 'OK'}"
Shindagha City Center - Al Fahidi - دبي - United Arab Emirates,25.264223,55.2870533,ChIJKUeygWtDXz4RBsAjXltOFnk,"Shandagha West ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Al Fahidi', 'short_name': 'Al Fahidi', 'types': ['neighborhood', 'political']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['locality', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Shindagha City Center - Al Fahidi - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 25.264223, 'lng': 55.2870533}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.2655719802915, 'lng': 55.28840228029149}, 'southwest': {'lat': 25.26287401970849, 'lng': 55.2857043197085}}}, 'place_id': 'ChIJKUeygWtDXz4RBsAjXltOFnk', 'plus_code': {'compound_code': '777P+MR Dubai - United Arab Emirates', 'global_code': '7HQQ777P+MR'}, 'types': ['electronics_store', 'establishment', 'food', 'grocery_or_supermarket', 'point_of_interest', 'store', 'supermarket']}], 'status': 'OK'}"
